Date,dsp_toxins,dsp_phyto,mean_sst,mean_chl,mean_temp,max_temp,min_temp,rainfall
2019-02-24,36.0,20.0,288.2257080078125,2.051293134689331,12.08571428571429,19.61428571428572,5.271428571428571,4.814285714285715
2019-03-03,36.0,20.0,288.7007141113281,1.863351345062256,13.21428571428571,20.38571428571428,6.399999999999999,0.0
2019-03-10,154.0,40.0,288.71142578125,1.361896753311157,12.94285714285714,19.37142857142857,6.600000000000001,3.085714285714286
2019-03-17,36.0,20.0,288.7778625488281,4.163610935211182,12.04285714285714,21.62857142857143,3.599999999999999,0.01428571428571429
2019-03-24,120.0,120.0,288.701416015625,8.085190773010254,11.05714285714286,22.47142857142857,1.614285714285714,2.0
2019-03-31,191.0,120.0,289.162841796875,2.201779842376709,13.87142857142857,23.27142857142857,5.514285714285714,1.071428571428571
2019-04-07,185.0,120.0,288.7892761230469,4.8059056282043455,13.091836734693874,21.226984126984124,8.687852119750856,1.3104156577885397
2019-04-14,179.0,20.0,288.4157104492188,5.259368896484375,13.94285714285714,20.15714285714285,7.942857142857143,1.128571428571429
2019-04-21,87.0,20.0,288.537841796875,4.319577693939209,13.67142857142857,20.47142857142857,7.142857142857144,1.485714285714286
2019-04-28,63.0,20.0,288.3614196777344,5.830219745635986,14.11428571428571,20.52857142857143,7.342857142857143,1.7
2019-05-05,36.0,20.0,289.7385559082031,8.968289375305176,15.8,22.75714285714286,9.014285714285714,0.01428571428571429
2019-05-12,456.0,760.0,288.9742736816406,2.11139965057373,17.91428571428571,23.72857142857143,12.04285714285714,0.1571428571428572
2019-05-19,190.0,40.0,290.0221252441406,5.214614868164062,17.11428571428571,24.42857142857142,9.6,0.02857142857142857
2019-05-26,217.0,40.0,288.6621398925781,19.16062164306641,16.71428571428572,24.55714285714286,8.8,0.0
2019-06-02,36.0,20.0,290.4821472167969,8.857575416564941,19.58571428571429,29.14285714285715,10.02857142857143,0.0
2019-06-09,63.0,240.0,291.2485656738281,6.001712799072266,16.47142857142857,22.41428571428571,9.257142857142856,0.5142857142857143
2019-06-16,86.0,20.0,289.0785522460938,8.48630428314209,15.34285714285714,21.95714285714286,7.385714285714285,0.0
2019-06-23,36.0,80.0,289.201416015625,8.02756118774414,17.6,24.48571428571429,9.085714285714285,0.1857142857142857
2019-06-30,36.0,20.0,290.1449890136719,3.357267379760742,19.15714285714285,25.44285714285714,12.2,0.05714285714285715
2019-07-07,36.0,120.0,289.8978576660156,8.145461082458496,18.7,24.72857142857143,12.5,0.0
2019-07-14,36.0,80.0,290.1792907714844,1.934595823287964,20.75714285714286,26.82857142857143,14.88571428571428,0.0
2019-07-21,36.0,640.0,290.3835754394531,4.853033542633057,19.72857142857143,25.45714285714286,15.22857142857143,0.0
2019-07-28,73.0,40.0,291.7792663574219,6.604046821594238,20.31428571428572,27.11428571428571,14.65714285714286,0.1142857142857143
2019-08-04,36.0,20.0,290.1471252441406,5.551055908203125,18.87142857142857,25.51428571428571,12.11428571428571,0.0
2019-08-11,36.0,20.0,290.922119140625,7.026090621948242,21.25714285714286,27.1,15.81428571428571,0.07142857142857142
2019-08-18,36.0,20.0,289.6957092285156,14.1769495010376,20.12857142857143,27.27142857142857,12.74285714285714,0.0
2019-08-25,152.0,20.0,291.2685546875,13.41828727722168,19.4,27.7,12.01428571428572,0.0
2019-09-01,94.0,20.0,293.9482116699219,9.049793720245361,19.522448979591836,27.619642857142857,8.687852119750856,1.3104156577885397
2019-09-08,36.0,20.0,296.6278686523438,4.172266960144043,20.34285714285715,31.44285714285715,10.8,0.0
2019-09-15,107.0,480.0,294.355712890625,6.455374240875244,18.28571428571428,28.87142857142857,9.071428571428571,0.0
2019-09-22,24.0,480.0,293.8107299804688,2.199212789535522,18.37142857142857,25.94285714285714,11.15714285714286,1.814285714285714
2019-09-29,64.0,480.0,292.4435729980469,3.9547359943389893,17.916666666666664,26.271428571428572,8.687852119750856,1.3104156577885397
2019-10-06,104.0,80.0,291.076416015625,4.408017635345459,17.47142857142857,25.22857142857143,9.557142857142855,0.0
2019-10-13,78.0,20.0,291.0242919921875,2.538808345794678,18.11428571428571,25.94285714285715,9.828571428571427,0.0
2019-10-20,36.0,440.0,291.067138671875,2.184511423110962,14.91428571428571,22.12857142857143,7.628571428571428,4.157142857142857
2019-10-27,369.0,440.0,290.0735778808594,3.544494867324829,13.14285714285714,22.91428571428571,5.071428571428571,0.7142857142857143
2019-11-03,224.5,440.0,289.8107147216797,2.9951565742492674,14.77755102040816,21.45714285714286,8.687852119750856,1.3104156577885397
2019-11-10,80.0,20.0,289.5478515625,3.274223804473877,14.58571428571429,19.78571428571428,8.200000000000001,1.571428571428571
2019-11-17,36.0,20.0,288.3106994628906,3.433744430541992,13.01428571428571,18.02857142857143,6.114285714285714,2.142857142857143
2019-11-24,36.0,20.0,287.7892761230469,2.059606313705444,12.2,18.0,5.542857142857143,5.371428571428573
2019-12-01,36.0,20.0,287.7535705566406,9.578157424926758,14.45714285714286,19.62857142857143,8.857142857142858,1.828571428571428
2019-12-08,36.0,20.0,287.3271179199219,4.813925743103027,8.957142857142857,18.82857142857143,1.857142857142857,0.4857142857142858
2019-12-15,36.0,20.0,287.7978515625,1.609959959983826,11.71428571428572,17.91428571428571,5.2,0.8285714285714286
2019-12-22,36.0,20.0,287.8214111328125,1.344710469245911,15.07142857142857,18.02857142857143,11.41428571428571,16.02857142857143
2019-12-29,36.0,20.0,288.52928161621094,2.2709795236587524,11.657142857142858,18.463265306122448,8.687852119750856,1.3104156577885397
2020-01-05,36.0,20.0,289.2371520996094,1.315321922302246,7.042857142857144,18.4,-1.314285714285714,0.01428571428571429
2020-01-12,91.0,20.0,288.7375030517578,1.5738427241643274,11.760000000000002,18.63095238095238,8.687852119750856,1.3104156577885397
2020-01-19,146.0,20.0,288.2378540039062,2.061495780944824,12.7,18.44285714285714,6.185714285714285,3.828571428571428
2020-01-26,199.0,20.0,288.3864135742187,2.0512613455454507,10.935714285714285,19.416666666666664,8.687852119750856,1.3104156577885397
2020-02-02,252.0,20.0,288.5349731445312,2.776966333389282,12.27142857142857,20.17142857142857,5.914285714285714,0.0
2020-02-09,197.0,20.0,288.6978302001953,5.142097651958464,11.945714285714285,19.612244897959183,8.687852119750856,1.3104156577885397
2020-02-16,142.0,1120.0,288.8606872558594,10.04373168945312,11.72857142857143,20.27142857142857,4.114285714285715,0.4714285714285715
2020-02-23,352.0,1120.0,288.7571411132812,5.686196804046631,10.5,21.18571428571428,1.9,0.02857142857142857
2020-03-01,352.0,20.0,288.846435546875,2.59818696975708,12.52857142857143,19.17142857142857,4.957142857142856,0.4285714285714285
2020-03-08,61.0,20.0,288.1192626953125,4.326300621032715,12.45714285714286,19.64285714285714,4.114285714285715,0.2857142857142857
2020-03-15,90.0,20.0,288.3307189941406,3.728684425354004,12.75714285714286,21.74285714285714,4.928571428571429,0.0
2020-03-22,91.5,20.0,288.30677795410156,3.3330566883087154,12.661904761904765,20.424489795918365,8.687852119750856,1.3104156577885397
2020-03-29,93.0,20.0,288.2828369140625,2.679054737091064,11.47142857142857,19.75714285714286,3.8,0.07142857142857142
2020-04-05,76.0,20.0,288.8585510253906,2.605226198832194,13.54857142857143,20.192857142857143,8.687852119750856,1.3104156577885397
2020-04-12,59.0,20.0,289.4342651367188,1.407939434051514,16.25714285714286,21.2,11.2,1.328571428571429
2020-04-19,47.5,20.0,289.4389038085938,2.2119935353597002,14.82857142857143,21.03095238095238,8.687852119750856,1.3104156577885397
2020-04-26,36.0,20.0,289.4435424804688,2.548986434936523,14.8,19.64285714285714,9.828571428571427,2.442857142857143
2020-05-03,50.0,20.0,289.8199768066406,2.0228438079357147,16.217142857142857,22.675510204081633,8.687852119750856,1.3104156577885397
2020-05-10,64.0,20.0,290.1964111328125,2.179044485092163,16.78571428571429,22.4,9.285714285714286,1.057142857142857
2020-05-17,63.0,20.0,289.2864074707031,1.955404877662659,15.2,21.44285714285715,8.542857142857143,3.228571428571429
2020-05-24,36.0,160.0,291.2442932128906,1.942647933959961,18.04285714285714,25.47142857142857,9.357142857142858,0.0
2020-05-31,87.0,160.0,293.442138671875,2.02069354057312,20.12857142857143,28.81428571428571,11.88571428571428,0.0
2020-06-07,292.0,3120.0,293.9435729980469,1.253372669219971,19.07142857142857,24.25714285714286,12.92857142857143,3.128571428571429
2020-06-14,416.0,3440.0,290.1392822265625,9.519979476928711,16.45714285714286,22.62857142857143,8.857142857142858,0.3428571428571429
2020-06-21,226.0,240.0,288.9878540039062,12.94918346405029,17.8,24.15714285714285,10.28571428571429,0.0
2020-06-28,36.0,40.0,290.9471435546875,5.780436992645264,19.82857142857143,25.54285714285714,14.02857142857143,0.0
2020-07-05,36.0,120.0,291.5785522460938,5.638179779052734,19.42857142857143,26.3,12.22857142857143,0.0
2020-07-12,78.0,840.0,292.5564270019531,4.145383834838867,19.54285714285714,26.82857142857143,12.92857142857143,0.01428571428571429
2020-07-19,276.0,920.0,296.0721435546875,1.949395298957825,21.88571428571428,31.0,13.94285714285714,0.0
2020-07-26,84.0,1160.0,296.68212890625,3.889132499694824,21.5,29.62857142857143,15.54285714285714,0.0
2020-08-02,68.0,1160.0,295.63451131184894,3.4943428337574005,20.44,27.448979591836736,8.687852119750856,1.3104156577885397
2020-08-09,52.0,1160.0,294.58689371744794,3.277329166730245,20.508571428571425,27.766666666666666,8.687852119750856,1.3104156577885397
2020-08-16,36.0,880.0,293.5392761230469,3.993459701538086,19.84285714285715,24.92857142857143,14.8,0.1714285714285714
2020-08-23,57.5,880.0,292.5024871826172,4.395573854446411,20.37142857142857,27.81714285714286,8.687852119750856,1.3104156577885397
2020-08-30,79.0,880.0,291.4656982421875,4.797688007354736,19.77142857142857,27.91428571428571,12.31428571428571,0.0
2020-09-06,57.33333333333333,880.0,292.4454650878906,3.273255983988444,19.453571428571426,25.61714285714286,8.687852119750856,1.3104156577885397
2020-09-13,35.666666666666664,880.0,293.42523193359375,2.9829204082489014,18.725714285714282,25.861904761904764,8.687852119750856,1.3104156577885397
2020-09-20,14.0,160.0,294.4049987792969,1.02862024307251,19.31428571428571,25.61428571428571,13.08571428571429,1.871428571428571
2020-09-27,146.0,160.0,292.9228515625,3.122452974319458,18.88571428571428,25.98571428571429,12.3,0.02857142857142857
2020-10-04,96.0,20.0,291.4571228027344,1.932823777198792,15.81428571428571,23.64285714285714,7.557142857142857,0.4
2020-10-11,75.0,20.0,290.3349914550781,6.337512969970703,15.58,27.08571428571429,7.933333333333333,0.0
2020-10-18,55.5,80.0,289.999267578125,7.490166664123535,13.04285714285714,23.71666666666667,3.442857142857143,0.0
2020-10-25,36.0,80.0,290.2092895507812,2.622123718261719,15.68571428571429,22.08571428571429,9.171428571428569,8.442857142857145
2020-11-01,134.0,20.0,290.6164245605469,4.230522632598877,14.84285714285714,24.37142857142857,7.328571428571428,0.0
2020-11-08,36.0,160.0,290.5392761230469,1.392376661300659,15.22857142857143,20.12857142857143,10.15714285714286,5.483333333333333
2020-11-15,151.0,160.0,291.0235595703125,5.520237445831299,15.14285714285714,22.68571428571428,9.642857142857142,0.5857142857142856
2020-11-22,36.0,40.0,291.8114318847656,2.158735513687134,15.25714285714286,24.4,8.257142857142856,0.05714285714285715
2020-11-29,101.0,40.0,291.7756958007812,1.265637040138245,10.88571428571429,18.61428571428572,4.414285714285715,4.383333333333333
2020-12-06,77.0,40.0,291.3742980957031,1.816490650177002,11.92857142857143,18.2,5.114285714285714,6.600000000000001
2020-12-13,36.0,20.0,290.1728515625,0.5960976481437683,15.67142857142857,18.37142857142857,12.72857142857143,3.666666666666667
2020-12-20,36.0,20.0,289.4042663574219,3.089154958724976,11.8,18.14285714285714,5.828571428571428,4.042857142857143
2020-12-27,36.0,20.0,289.5599975585938,6.403543949127197,9.4,18.32857142857143,1.757142857142857,0.2
2021-01-03,36.0,40.0,289.5599975585938,3.3629321853319802,12.2,18.33142857142857,8.687852119750856,1.3104156577885397
