Date,dsp_toxins,dsp_phyto,mean_sst,mean_chl,mean_temp,max_temp,min_temp,mean_wind_intensity,mean_wind_dir,rainfall
2016-08-07,63.0,80.0,294.5499877929688,1.212173819541931,21.05714285714286,25.64285714285714,17.41428571428571,6.585714285714286,74.14285714285714,0.0
2016-08-14,123.0,20.0,294.78857421875,0.4153042733669281,23.6,29.72857142857143,18.34285714285714,4.285714285714286,50.71428571428572,0.0
2016-08-21,86.0,60.0,295.5085754394531,0.4542251229286194,21.5,26.11428571428572,18.55714285714286,6.557142857142857,107.0,0.0
2016-08-28,72.0,20.0,295.355712890625,0.5590353608131409,23.48571428571429,29.32857142857143,18.3,3.871428571428571,53.0,0.0
2016-09-04,93.0,20.0,295.4271240234375,0.3505432903766632,22.37142857142857,27.68571428571429,18.21428571428572,5.114285714285714,72.57142857142857,0.0
2016-09-11,47.0,20.0,295.1885681152344,0.7140383720397949,21.84285714285714,26.37142857142857,18.52857142857143,5.842857142857143,144.4285714285714,0.0
2016-09-18,36.0,20.0,293.0814208984375,1.469329357147217,20.05714285714285,25.64285714285714,15.74285714285715,4.514285714285714,196.0,0.6571428571428571
2016-09-25,36.0,20.0,292.1842651367188,1.420147776603699,18.98571428571429,24.02857142857143,15.74285714285714,5.6,105.4285714285714,0.0
2016-10-02,39.0,20.0,292.5042724609375,0.966572016477585,20.2375,24.122857142857143,16.4,4.767857142857143,125.28571428571428,0.3238095238095237
2016-10-09,42.0,20.0,292.8242797851562,0.512996256351471,18.57142857142857,23.32857142857143,15.12857142857143,5.342857142857143,56.28571428571428,0.0
2016-10-16,36.0,20.0,291.7442932128906,1.325966358184814,16.82857142857143,21.24285714285714,12.38571428571428,3.042857142857143,262.1428571428572,1.285714285714286
2016-10-23,39.0,20.0,292.03857421875,0.8784046471118925,17.775510204081634,22.438095238095233,13.824489795918367,4.2653061224489806,132.12244897959184,1.9200000000000004
2016-10-30,42.0,20.0,292.3328552246094,0.4308429360389709,19.75714285714286,22.74285714285714,17.15714285714285,4.814285714285715,112.4285714285714,7.271428571428572
2016-11-06,43.0,20.0,292.41285705566406,0.5216507613658905,16.293877551020408,20.77142857142857,12.20612244897959,3.948979591836735,135.85714285714286,4.107142857142858
2016-11-13,44.0,20.0,292.4928588867188,0.6124585866928101,14.87142857142857,19.07142857142857,9.885714285714286,3.0,68.42857142857143,1.042857142857143
2016-11-20,36.0,20.0,291.6900024414062,0.5648947954177856,15.35714285714286,20.02857142857143,10.72857142857143,3.542857142857142,124.1428571428571,3.242857142857143
2016-11-27,36.0,40.0,291.05712890625,0.4111218452453613,13.02857142857143,17.1,8.3,4.328571428571429,150.8571428571429,11.8
2016-12-04,36.0,20.0,290.9157104492188,0.5748608708381653,15.64285714285714,18.3,11.85714285714286,3.571428571428572,176.7142857142857,14.82857142857143
2016-12-11,34.0,20.0,290.9757080078125,0.7964410483837127,13.938775510204081,17.98857142857143,9.442857142857145,3.404081632653061,115.79591836734694,5.992857142857143
2016-12-18,32.0,20.0,291.0357055664062,1.01802122592926,13.24285714285714,17.2,8.628571428571428,3.142857142857143,131.2857142857143,5.042857142857143
2016-12-25,43.0,20.0,290.55712890625,0.8812365531921387,11.97142857142857,17.31428571428571,6.828571428571429,2.614285714285714,48.71428571428572,0.0
2017-01-01,42.0,20.0,290.19712829589844,0.7456202507019043,12.551020408163266,17.3047619047619,7.842857142857143,3.591836734693878,115.36734693877553,4.485714285714286
2017-01-08,41.0,20.0,289.8371276855469,0.6100039482116699,13.45714285714286,17.4,9.87142857142857,3.628571428571429,110.4285714285714,2.157142857142857
2017-01-15,36.0,20.0,289.46356201171875,0.5911394655704498,12.266666666666667,16.2,7.633333333333333,3.6857142857142864,122.54761904761905,2.7357142857142853
2017-01-22,31.0,20.0,289.0899963378906,0.5722749829292297,8.928571428571429,14.35714285714286,2.657142857142857,3.728571428571428,32.28571428571428,0.4
2017-01-29,36.0,40.0,288.5885620117188,0.5851655602455139,11.58571428571429,15.72857142857143,6.757142857142857,4.128571428571428,157.2857142857143,6.328571428571428
2017-02-05,43.0,20.0,288.5685729980469,0.4724156260490417,14.41428571428571,17.18571428571429,11.05714285714286,4.871428571428572,255.2857142857143,2.485714285714285
2017-02-12,40.666666666666664,20.0,288.42332967122394,0.6028796235720316,12.554761904761904,16.189285714285717,8.316666666666666,4.078571428571428,152.52380952380952,2.3171428571428563
2017-02-19,38.333333333333336,20.0,288.27808634440106,0.7333436210950215,12.683333333333332,16.85,8.480952380952383,4.397619047619048,144.9761904761905,2.3171428571428563
2017-02-26,36.0,20.0,288.1328430175781,0.8638076186180115,13.41428571428571,17.48571428571429,10.11428571428571,3.671428571428571,131.5714285714286,0.0
2017-03-05,36.0,20.0,288.6314086914062,0.5959396362304688,13.52857142857143,17.0,9.442857142857145,4.442857142857142,228.2857142857143,2.371428571428571
2017-03-12,36.0,20.0,288.55140686035156,0.9461089372634889,14.414285714285711,17.552380952380954,10.504761904761905,4.497619047619048,149.952380952381,2.3357142857142854
2017-03-19,36.0,20.0,288.4714050292969,1.296278238296509,14.22857142857143,18.17142857142857,10.85714285714286,5.542857142857143,65.14285714285714,6.942857142857143
2017-03-26,36.0,20.0,288.5249786376953,1.120104342699051,14.91190476190476,18.739285714285714,10.842857142857143,4.645238095238095,123.78571428571429,1.8685714285714283
2017-04-02,36.0,20.0,288.5785522460938,0.943930447101593,14.57142857142857,18.91428571428571,10.25714285714286,3.642857142857143,154.8571428571429,0.02857142857142857
2017-04-09,74.0,20.0,288.88427734375,0.614736795425415,16.32857142857143,20.87142857142857,11.3,4.814285714285714,64.57142857142857,0.0
2017-04-16,60.75,20.0,289.3014221191406,0.6445997953414917,15.883333333333333,20.01785714285714,11.573809523809524,4.6000000000000005,131.92857142857144,1.5047619047619045
2017-04-23,47.5,20.0,289.7185668945312,0.6744627952575684,17.4,21.27142857142857,13.08571428571429,5.757142857142857,98.28571428571429,0.0
2017-04-30,34.0,80.0,290.2871398925781,0.5231015086174011,15.77142857142857,19.01428571428571,12.64285714285714,3.828571428571429,291.7142857142857,0.9571428571428572
2017-05-07,36.0,20.0,290.4956970214844,1.085083365440369,17.0,21.54285714285714,11.3,4.014285714285714,117.0,1.1
2017-05-14,41.5,20.0,290.7642822265625,1.013939142227173,17.78979591836735,21.432142857142857,13.553061224489795,5.459183673469388,103.08163265306122,0.41142857142857114
